date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:07:40	208/208	---M--	200	added ('OK')	text/css	etag:%22d0-64e29ffb76e49%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/text-block/tp-text-block.css?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/text-block/tp-text-blocke434.css	(from http://localhost/Template3/blog/)
01:07:40	9141/9141	---M--	200	added ('OK')	text/css	etag:%2223b5-64e29ffb55c16%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/extra/slick.min.css?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/extra/slick.mine434.css	(from http://localhost/Template3/blog/)
01:07:41	2415/2415	---M--	200	added ('OK')	text/css	etag:%2296f-64e29ffb7584e%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/testimonial/plus-testimonial.css?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/testimonial/plus-testimoniale434.css	(from http://localhost/Template3/blog/)
01:07:41	2757/2757	---M--	200	added ('OK')	text/css	etag:%22ac5-64e29ffb76042%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/testimonial/plus-ts2.css?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/css/main/testimonial/plus-ts2e434.css	(from http://localhost/Template3/blog/)
01:07:41	60819/60819	---M--	200	added ('OK')	text/css	etag:%22ed93-64e2bd9e9e448%22	http://localhost/Template3/wp-content/uploads/elementor/css/post-658.css?ver=1774800106	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/elementor/css/post-658e534.css	(from http://localhost/Template3/blog/)
01:07:49	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-64e29fd4e175b%22	http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/Template3/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.9)
01:07:50	46074/46074	---MC-	200	added ('OK')	application/json	date:Mon,%2013%20Apr%202026%2018:07:41%20GMT	http://localhost/Template3/wp-json/wp/v2/pages/658	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-json/wp/v2/pages/658.json	(from http://localhost/Template3/blog/)
01:07:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Apr%202026%2018:07:49%20GMT	http://localhost/Template3/?p=658	C:/My%20Web%20Sites/Template3REV/localhost/Template3/indexc9c1.html	(from http://localhost/Template3/blog/)
01:07:59	58157/58157	---M--	200	added ('OK')	image/jpeg	etag:%22e32d-64e2b34f801f1%22	http://localhost/Template3/wp-content/uploads/2026/03/materials112.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/materials112.jpg	(from http://localhost/Template3/blog/)
01:08:38	241084/241084	---M--	200	added ('OK')	image/jpeg	etag:%223adbc-64e2b34fcf1df%22	http://localhost/Template3/wp-content/uploads/2026/03/modern-sofa.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/modern-sofa.jpg	(from http://localhost/Template3/blog/)
01:09:25	695558/695558	---M--	200	added ('OK')	image/jpeg	etag:%22a9d06-64cfe26d6de85%22	http://localhost/Template3/wp-content/uploads/2026/03/work.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/work.jpg	(from http://localhost/Template3/wp-content/uploads/elementor/css/post-7.css?ver=1776103064)
01:09:42	392237/392237	---M--	200	added ('OK')	image/png	etag:%225fc2d-64e2b50949eba%22	http://localhost/Template3/wp-content/uploads/2026/03/istockphoto-543331370-612x612-1.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/istockphoto-543331370-612x612-1.png	(from http://localhost/Template3/blog/)
01:10:39	351711/351711	---M--	200	added ('OK')	image/png	etag:%2255ddf-64e2b54bb9d3c%22	http://localhost/Template3/wp-content/uploads/2026/03/4237091036_46cd6b4c9e_z-1.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/4237091036_46cd6b4c9e_z-1.png	(from http://localhost/Template3/blog/)
01:10:39	507/507	---M--	200	added ('OK')	image/svg+xml	etag:%221fb-64e29ffbcb859%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/svg/testimonial-mask.svg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/svg/testimonial-mask.svg	(from http://localhost/Template3/blog/)
01:10:50	1244847/1244847	---M--	200	added ('OK')	image/jpeg	etag:%2212feaf-64cd7038e8dbb%22	http://localhost/Template3/wp-content/uploads/2026/03/1709344628_gambarutama.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/1709344628_gambarutama.jpg	(from http://localhost/Template3/wp-content/uploads/elementor/css/post-7.css?ver=1776103064)
01:11:04	86136/86136	---M--	200	added ('OK')	image/png	etag:%2215078-64e2b41079977%22	http://localhost/Template3/wp-content/uploads/2026/03/BEFORE.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/BEFORE.png	(from http://localhost/Template3/blog/)
01:11:19	90457/90457	---M--	200	added ('OK')	image/png	etag:%2216159-64e2b4131875d%22	http://localhost/Template3/wp-content/uploads/2026/03/AFTER.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/AFTER.png	(from http://localhost/Template3/blog/)
01:11:49	180465/180465	---M--	200	added ('OK')	image/png	etag:%222c0f1-64e2bd8ab8df2%22	http://localhost/Template3/wp-content/uploads/2026/03/ilustrasi-pekerja-perempuan_11.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/ilustrasi-pekerja-perempuan_11.png	(from http://localhost/Template3/blog/)
01:11:53	28744/28744	---M--	200	added ('OK')	image/jpeg	etag:%227048-64e2bd1ffd974%22	http://localhost/Template3/wp-content/uploads/2026/03/pngtree-engineer-worker-in-the-daytime-male-worker-image_784947.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/pngtree-engineer-worker-in-the-daytime-male-worker-image_784947.jpg	(from http://localhost/Template3/blog/)
01:12:00	37716/37716	---M--	200	added ('OK')	image/jpeg	etag:%229354-64e2bd21b50b1%22	http://localhost/Template3/wp-content/uploads/2026/03/Artikel-15-1024x683-1.jpg	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Artikel-15-1024x683-1.jpg	(from http://localhost/Template3/blog/)
01:12:05	990888/990888	---M--	200	added ('OK')	image/png	etag:%22f1ea8-64e2b34ef711b%22	http://localhost/Template3/wp-content/uploads/2026/03/Foto-2-Terravia-Belova-Classic.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/Foto-2-Terravia-Belova-Classic.png	(from http://localhost/Template3/blog/)
01:12:05	2167/2167	---M--	200	added ('OK')	text/javascript	etag:%22877-64e29ffbb80e1%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/general/plus-slick-carousel.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/general/plus-slick-carousel.mine434.js	(from http://localhost/Template3/blog/)
01:12:06	915/915	---M--	200	added ('OK')	text/javascript	etag:%22393-64e29ffbc56e7%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/testimonial/plus-testimonial.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/main/testimonial/plus-testimonial.mine434.js	(from http://localhost/Template3/blog/)
01:12:07	43511/43511	---M--	200	added ('OK')	text/javascript	etag:%22a9f7-64e29ffbaac30%22	http://localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/slick.min.js?ver=6.4.11	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/plugins/the-plus-addons-for-elementor-page-builder/assets/js/extra/slick.mine434.js	(from http://localhost/Template3/blog/)
01:12:13	584319/584319	---M--	200	added ('OK')	image/png	etag:%228ea7f-64e2b3f79659e%22	http://localhost/Template3/wp-content/uploads/2026/03/team-imahe.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/team-imahe.png	(from http://localhost/Template3/blog/)
01:12:14	6146/6146	---M--	200	added ('OK')	image/png	etag:%221802-64cd6315b49d8%22	http://localhost/Template3/wp-content/uploads/2026/03/placeholder-115.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/placeholder-115.png	(from http://localhost/Template3/wp-content/uploads/elementor/css/post-658.css?ver=1774800106)
01:12:14	46941/46941	---M--	200	added ('OK')	image/png	etag:%22b75d-64e2a39ed5203%22	http://localhost/Template3/wp-content/uploads/2026/03/BG-Image2.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/BG-Image2.png	(from http://localhost/Template3/wp-content/uploads/elementor/css/post-658.css?ver=1774800106)
01:12:30	1830958/1830958	---M--	200	added ('OK')	image/png	etag:%221bf02e-64e2b3501915b%22	http://localhost/Template3/wp-content/uploads/2026/03/istockphoto-2190098690-612x612-1.png	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/istockphoto-2190098690-612x612-1.png	(from http://localhost/Template3/blog/)
01:13:50	2205720/2205720	---M--	200	added ('OK')	image/webp	etag:%2221a818-64e2bbfee8a6f%22	http://localhost/Template3/wp-content/uploads/2026/03/kopi.webp	C:/My%20Web%20Sites/Template3REV/localhost/Template3/wp-content/uploads/2026/03/kopi.webp	(from http://localhost/Template3/wp-content/uploads/elementor/css/post-658.css?ver=1774800106)
